CaseID,Task,Concept,A1_Destination,A2_Cruise.Line,# of Days,A4_Stateroom,A5 Ship Amenities (Age),A6 Price (Per Person/Day),Response
780,11,1,5,6,4,2,1,2,1
780,11,2,1,5,2,1,2,5,0
780,11,3,4,1,1,3,1,1,0
780,11,4,3,3,3,3,2,3,0
780,12,1,6,4,1,1,2,5,0
780,12,2,4,1,4,3,1,4,0
780,12,3,6,5,3,2,2,1,1
780,12,4,2,2,5,1,1,4,0
780,13,1,1,2,5,2,2,3,0
780,13,2,5,1,2,1,1,2,0
780,13,3,4,3,3,3,1,3,0
780,13,4,3,5,1,3,2,1,1
780,15,1,1,1,1,2,1,2,0
780,15,2,6,2,4,1,2,5,0
780,15,3,3,6,5,2,1,1,0
780,15,4,2,2,3,3,2,4,1
782,1,1,1,1,5,2,2,3,0
782,1,2,3,6,3,3,1,2,1
782,1,3,6,2,1,1,2,1,0
782,1,4,2,3,3,2,1,5,0
782,2,1,4,4,4,2,1,3,0
782,2,2,3,1,5,3,2,4,1
782,2,3,5,3,2,3,1,2,0
782,2,4,1,2,5,1,2,5,0
782,3,1,3,3,2,2,2,4,1
782,3,2,2,6,5,3,1,1,0
782,3,3,6,4,3,1,2,2,0
782,3,4,4,5,1,1,1,5,0
782,6,1,6,3,5,3,1,2,0
782,6,2,1,4,4,1,2,2,0
782,6,3,5,2,3,1,1,4,0
782,6,4,2,4,2,2,2,3,1
782,7,1,6,6,1,2,1,4,0
782,7,2,4,5,2,3,2,5,1
782,7,3,3,3,4,1,1,1,0
782,7,4,1,5,1,2,2,2,0
782,8,1,4,1,5,2,2,5,0
782,8,2,2,6,5,3,1,3,0
782,8,3,5,3,2,1,1,4,0
782,8,4,3,4,3,3,2,1,1
782,10,1,2,4,5,2,1,1,1
782,10,2,4,3,3,3,1,3,0
782,10,3,6,1,1,1,2,5,0
782,10,4,1,5,2,1,2,2,0
782,11,1,2,3,5,3,2,5,1
782,11,2,3,6,1,1,1,5,0
782,11,3,4,5,1,2,2,1,0
782,11,4,6,1,4,3,1,4,0
782,12,1,1,2,4,2,1,3,0
782,12,2,3,4,5,1,1,4,0
782,12,3,1,6,2,3,2,1,1
782,12,4,5,2,3,2,2,2,0
782,13,1,5,5,3,3,2,5,0
782,13,2,4,6,5,1,1,4,0
782,13,3,2,1,4,2,2,2,1
782,13,4,3,3,1,1,1,3,0
782,14,1,4,2,2,2,1,1,1
782,14,2,5,4,2,3,2,2,0
782,14,3,6,5,3,3,1,5,0
782,14,4,6,1,4,1,2,4,0
782,15,1,1,4,3,3,2,3,1
782,15,2,2,4,1,2,1,4,0
782,15,3,3,6,5,1,2,1,0
782,15,4,6,5,2,2,1,5,0
784,1,1,5,2,2,3,2,3,0
784,1,2,2,4,4,3,2,4,1
784,1,3,1,5,3,1,1,5,0
784,1,4,3,1,5,2,1,1,0
784,3,1,3,3,2,1,1,2,0
784,3,2,6,5,1,1,2,4,0
784,3,3,4,4,3,3,2,3,1
784,3,4,5,3,4,2,1,5,0
784,4,1,4,1,2,2,2,1,0
784,4,2,5,5,3,3,1,4,0
784,4,3,3,2,3,3,1,3,0
784,4,4,2,4,5,1,2,1,1
784,7,1,2,1,3,1,1,3,0
784,7,2,6,6,2,3,1,1,0
784,7,3,1,5,2,3,2,5,1
784,7,4,4,4,4,1,2,2,0
784,8,1,1,6,2,2,1,3,0
784,8,2,4,1,1,3,1,4,0
784,8,3,3,3,5,1,2,5,1
784,8,4,5,2,4,2,2,1,0
784,9,1,6,3,3,2,2,2,0
784,9,2,1,5,1,1,1,4,0
784,9,3,5,6,2,1,1,1,0
784,9,4,2,5,5,3,2,3,1
784,10,1,5,3,1,3,2,1,0
784,10,2,6,2,3,2,1,3,0
784,10,3,4,5,1,1,1,2,0
784,10,4,3,1,5,3,2,5,1
784,11,1,2,6,2,2,2,4,0
784,11,2,5,6,4,3,1,5,0
784,11,3,6,2,5,1,2,1,1
784,11,4,3,4,2,1,1,3,0
784,12,1,3,6,1,3,1,3,0
784,12,2,4,5,3,2,2,2,0
784,12,3,1,2,5,2,2,1,1
784,12,4,6,1,4,3,1,5,0
784,13,1,3,5,5,3,2,3,1
784,13,2,1,4,2,2,1,1,0
784,13,3,2,3,3,1,2,4,0
784,13,4,4,3,2,1,1,2,0
784,14,1,3,3,5,1,1,1,0
784,14,2,4,4,4,2,2,5,0
784,14,3,2,6,1,3,1,2,0
784,14,4,5,1,3,2,2,4,1
784,15,1,6,5,4,3,2,5,1
784,15,2,3,6,3,3,1,4,0
784,15,3,1,2,1,1,2,3,0
784,15,4,1,1,5,2,1,5,0
787,1,1,2,5,5,3,2,2,0
787,1,2,3,1,3,3,1,1,0
787,1,3,5,4,2,2,2,3,1
787,1,4,6,3,1,2,1,4,0
787,2,1,3,3,4,2,1,4,1
787,2,2,1,1,1,3,2,2,0
787,2,3,1,4,3,2,2,1,0
787,2,4,2,6,5,1,1,3,0
787,3,1,5,5,4,2,2,2,0
787,3,2,4,6,3,1,2,5,1
787,3,3,6,2,2,3,2,3,0
787,3,4,3,3,5,1,1,1,0
787,4,1,4,2,1,1,2,1,0
787,4,2,6,6,3,3,1,4,0
787,4,3,5,4,5,2,1,5,1
787,4,4,1,5,2,3,1,3,0
787,5,1,2,1,4,1,2,1,0
787,5,2,3,2,5,3,1,2,0
787,5,3,6,5,1,2,1,3,0
787,5,4,5,1,3,1,2,4,1
787,6,1,1,4,1,1,1,4,0
787,6,2,2,3,2,3,1,5,0
787,6,3,4,6,2,2,2,5,1
787,6,4,6,6,4,3,2,3,0
787,8,1,6,2,4,1,2,1,0
787,8,2,4,4,5,2,1,2,0
787,8,3,1,6,3,2,1,2,0
787,8,4,5,1,2,3,2,5,1
787,10,1,1,4,4,2,2,5,0
787,10,2,5,6,5,3,1,3,0
787,10,3,4,1,5,3,1,2,0
787,10,4,6,5,3,2,2,1,1
787,11,1,6,4,1,1,2,5,0
787,11,2,3,2,4,2,1,4,1
787,11,3,4,3,5,3,1,2,0
787,11,4,1,3,2,1,2,3,0
787,12,1,2,6,4,3,1,1,0
787,12,2,3,6,3,2,2,3,0
787,12,3,3,1,3,1,1,4,1
787,12,4,5,4,2,3,2,2,0
787,13,1,5,2,3,2,2,4,0
787,13,2,6,3,5,1,2,3,1
787,13,3,1,5,4,1,1,1,0
787,13,4,4,4,2,3,1,5,0
787,14,1,4,6,4,2,1,2,0
787,14,2,1,1,5,3,2,1,0
787,14,3,2,2,1,1,2,5,0
787,14,4,3,3,3,2,1,3,1
792,1,1,4,2,2,1,1,3,0
792,1,2,5,1,1,1,1,4,0
792,1,3,1,3,3,3,2,2,0
792,1,4,6,6,5,2,2,5,1
792,3,1,6,2,1,2,2,4,0
792,3,2,2,6,2,1,2,5,1
792,3,3,1,5,2,3,1,1,0
792,3,4,6,1,4,1,1,3,0
792,4,1,1,3,3,2,2,2,0
792,4,2,5,1,2,2,2,1,0
792,4,3,3,5,5,3,1,2,1
792,4,4,2,2,1,3,1,5,0
792,6,1,3,4,2,1,2,5,1
792,6,2,2,1,5,2,2,3,0
792,6,3,6,5,3,2,1,1,0
792,6,4,4,3,1,3,1,4,0
792,7,1,5,4,2,2,2,4,0
792,7,2,1,1,5,3,1,5,0
792,7,3,4,2,1,1,2,2,0
792,7,4,6,6,4,3,1,2,1
792,8,1,3,1,5,3,2,4,1
792,8,2,5,6,3,1,2,1,0
792,8,3,1,3,1,1,1,3,0
792,8,4,2,4,4,2,2,1,0
792,9,1,3,2,1,2,1,2,1
792,9,2,4,5,4,1,2,4,0
792,9,3,2,1,2,3,1,3,0
792,9,4,6,3,5,3,1,5,0
792,10,1,1,1,4,2,2,3,0
792,10,2,2,2,2,1,2,1,0
792,10,3,4,3,4,2,1,3,0
792,10,4,6,6,2,3,1,2,1
792,11,1,5,3,5,1,1,4,0
792,11,2,5,1,1,3,2,2,0
792,11,3,1,5,1,2,2,1,0
792,11,4,6,5,3,1,1,5,1
792,12,1,3,1,4,2,2,1,1
792,12,2,3,4,3,1,1,4,0
792,12,3,2,2,5,1,2,3,0
792,12,4,4,6,2,3,1,3,0
792,13,1,6,5,3,2,2,2,0
792,13,2,2,1,1,2,1,5,1
792,13,3,1,6,5,1,1,1,0
792,13,4,4,2,4,3,2,4,0
792,14,1,5,4,2,2,1,4,0
792,14,2,6,3,5,3,2,1,0
792,14,3,2,2,4,3,1,5,1
792,14,4,1,1,1,1,2,2,0
794,1,1,6,6,3,2,2,2,1
794,1,2,5,5,1,1,2,3,0
794,1,3,4,1,5,3,1,1,0
794,1,4,1,2,5,2,1,5,0
794,3,1,5,1,1,2,1,3,0
794,3,2,4,5,3,3,1,4,0
794,3,3,6,4,2,1,2,5,1
794,3,4,2,3,5,1,2,2,0
794,4,1,5,6,3,1,1,5,0
794,4,2,2,2,5,2,2,1,0
794,4,3,1,4,1,3,1,3,0
794,4,4,6,5,2,2,2,2,1
794,5,1,6,1,4,1,1,1,1
794,5,2,5,1,1,2,1,2,0
794,5,3,3,6,5,3,2,5,0
794,5,4,2,5,2,3,2,4,0
794,6,1,1,2,2,2,2,1,0
794,6,2,6,3,1,1,1,4,1
794,6,3,4,2,3,3,1,2,0
794,6,4,5,4,4,3,2,3,0
794,7,1,4,1,5,3,2,4,1
794,7,2,3,6,4,2,2,3,0
794,7,3,3,5,4,3,1,1,0
794,7,4,1,4,2,1,1,5,0
794,8,1,3,5,2,2,1,3,0
794,8,2,6,4,5,1,1,4,1
794,8,3,5,3,3,1,2,1,0
794,8,4,1,3,4,2,2,2,0
794,9,1,2,6,2,1,2,1,0
794,9,2,4,2,3,2,2,1,0
794,9,3,5,1,4,2,1,4,1
794,9,4,2,6,1,3,1,5,0
794,10,1,1,1,1,1,1,2,0
794,10,2,6,6,5,3,2,2,1
794,10,3,5,6,3,2,1,4,0
794,10,4,4,5,4,2,2,1,0
794,11,1,1,5,2,3,1,2,0
794,11,2,4,4,4,2,1,1,0
794,11,3,3,2,3,1,2,5,1
794,11,4,2,1,5,3,2,3,0
794,12,1,3,3,1,1,2,4,0
794,12,2,2,2,4,1,2,4,0
794,12,3,6,4,3,3,1,3,1
794,12,4,5,2,2,2,1,5,0
794,14,1,1,6,5,1,1,5,0
794,14,2,6,2,1,3,1,3,0
794,14,3,2,6,3,2,2,2,0
794,14,4,6,3,4,2,2,3,1
796,1,1,2,2,2,2,2,5,0
796,1,2,5,6,5,1,1,3,0
796,1,3,3,1,1,3,2,1,0
796,1,4,6,5,4,2,2,4,1
796,2,1,5,4,2,1,1,1,1
796,2,2,4,1,1,2,2,5,0
796,2,3,3,5,3,3,1,3,0
796,2,4,1,3,5,1,1,2,0
796,3,1,1,5,1,1,2,4,0
796,3,2,5,6,4,1,2,5,0
796,3,3,2,2,2,2,1,2,0
796,3,4,6,3,5,3,1,1,1
796,4,1,4,1,4,2,1,1,0
796,4,2,2,4,3,2,2,2,0
796,4,3,6,3,5,1,2,3,1
796,4,4,1,1,3,3,1,4,0
796,5,1,1,2,4,1,1,2,0
796,5,2,6,6,2,3,2,4,1
796,5,3,3,5,5,2,1,5,0
796,5,4,2,2,1,3,2,2,0
796,6,1,4,4,1,3,1,5,0
796,6,2,5,5,5,3,2,4,1
796,6,3,3,3,2,2,2,3,0
796,6,4,4,6,3,1,1,3,0
796,8,1,1,6,4,1,1,2,0
796,8,2,2,3,4,2,1,3,1
796,8,3,3,6,3,2,2,3,0
796,8,4,3,2,5,3,2,5,0
796,10,1,6,1,2,1,2,5,0
796,10,2,1,5,1,2,2,3,0
796,10,3,2,6,4,2,1,4,0
796,10,4,5,4,5,3,1,2,1
796,11,1,3,4,3,2,2,3,0
796,11,2,6,3,3,1,2,5,1
796,11,3,4,5,2,3,1,4,0
796,11,4,4,2,1,1,1,2,0
796,12,1,3,1,4,3,2,1,0
796,12,2,6,2,2,1,1,2,1
796,12,3,5,6,5,2,1,5,0
796,12,4,1,5,2,1,2,3,0
796,13,1,1,6,4,1,1,4,0
796,13,2,5,3,1,2,2,4,0
796,13,3,3,2,3,2,2,1,1
796,13,4,2,1,5,3,1,5,0
796,15,1,2,1,2,2,1,5,0
796,15,2,5,2,5,2,1,1,0
796,15,3,4,6,4,1,2,1,1
796,15,4,5,6,2,3,2,2,0
798,2,1,5,3,3,2,2,2,0
798,2,2,2,6,1,3,1,5,1
798,2,3,5,5,5,1,1,3,0
798,2,4,3,4,2,1,2,5,0
798,3,1,5,2,4,3,2,1,0
798,3,2,4,2,5,1,2,2,1
798,3,3,1,3,3,2,1,4,0
798,3,4,1,1,2,2,2,3,0
798,4,1,4,5,1,2,1,2,0
798,4,2,6,4,3,3,2,4,1
798,4,3,5,6,2,1,2,5,0
798,4,4,3,3,5,3,1,1,0
798,5,1,2,5,4,2,1,3,0
798,5,2,6,4,1,3,2,2,0
798,5,3,2,6,5,2,1,4,0
798,5,4,4,1,2,1,1,5,1
798,6,1,4,4,4,3,1,4,0
798,6,2,6,2,1,1,2,1,1
798,6,3,3,1,3,2,1,5,0
798,6,4,1,3,2,1,2,3,0
798,8,1,6,1,4,1,2,3,0
798,8,2,5,3,2,3,1,5,1
798,8,3,1,6,5,2,2,4,0
798,8,4,5,5,3,1,1,1,0
798,9,1,1,2,3,3,1,5,0
798,9,2,5,4,5,1,1,2,1
798,9,3,3,6,1,3,2,1,0
798,9,4,2,6,1,2,2,4,0
798,10,1,2,1,3,3,1,4,0
798,10,2,5,6,2,3,2,5,1
798,10,3,3,2,5,2,1,3,0
798,10,4,6,3,3,2,2,5,0
798,12,1,1,3,1,1,1,3,0
798,12,2,2,1,3,1,2,2,0
798,12,3,3,4,5,2,1,5,0
798,12,4,5,6,2,3,2,1,1
798,13,1,1,6,3,2,2,5,0
798,13,2,6,1,4,3,2,2,1
798,13,3,6,4,1,3,1,3,0
798,13,4,5,1,4,1,1,4,0
798,14,1,1,5,5,1,2,5,0
798,14,2,3,2,2,3,1,4,0
798,14,3,4,5,5,2,2,1,1
798,14,4,6,4,2,2,1,2,0
798,15,1,4,6,3,1,1,3,1
798,15,2,2,1,2,2,1,1,0
798,15,3,5,3,5,3,2,4,0
798,15,4,3,2,1,2,2,5,0
804,1,1,2,1,5,1,2,5,1
804,1,2,1,4,1,3,1,1,0
804,1,3,5,6,2,2,2,4,0
804,1,4,3,1,4,2,1,2,0
804,2,1,4,3,4,1,2,2,0
804,2,2,4,6,5,1,2,1,0
804,2,3,3,4,2,2,1,5,0
804,2,4,6,6,1,3,1,3,1
804,3,1,4,3,2,3,2,5,0
804,3,2,6,5,4,3,2,3,1
804,3,3,1,3,1,2,1,1,0
804,3,4,5,2,3,3,1,4,0
804,4,1,5,4,1,1,2,1,0
804,4,2,1,6,5,1,1,4,0
804,4,3,3,2,4,2,1,3,0
804,4,4,2,5,3,2,2,5,1
804,5,1,5,1,5,3,2,2,0
804,5,2,2,6,4,3,2,4,0
804,5,3,6,1,3,2,1,2,1
804,5,4,3,5,2,1,1,4,0
804,6,1,4,6,1,1,2,2,0
804,6,2,1,3,3,1,2,3,0
804,6,3,6,4,2,2,1,5,1
804,6,4,2,2,5,2,1,1,0
804,7,1,3,5,5,3,2,1,0
804,7,2,1,2,2,3,2,3,1
804,7,3,5,1,1,3,1,4,0
804,7,4,4,4,4,1,1,5,0
804,8,1,3,3,1,2,2,3,1
804,8,2,1,2,5,2,2,4,0
804,8,3,6,4,3,1,1,1,0
804,8,4,2,6,3,3,1,5,0
804,9,1,4,4,2,3,2,1,0
804,9,2,5,3,5,1,1,2,0
804,9,3,2,1,1,3,1,4,0
804,9,4,6,6,4,2,2,5,1
804,12,1,2,1,5,3,1,3,0
804,12,2,6,5,1,3,1,5,1
804,12,3,3,3,3,1,2,1,0
804,12,4,1,4,4,2,2,2,0
804,13,1,4,6,5,2,1,3,0
804,13,2,6,3,2,3,1,4,1
804,13,3,3,2,1,1,2,2,0
804,13,4,6,5,3,3,2,4,0
804,14,1,5,3,4,1,2,5,0
804,14,2,5,1,1,2,2,3,0
804,14,3,1,4,2,1,1,2,0
804,14,4,2,5,1,3,1,1,1
806,1,1,6,3,4,1,2,3,0
806,1,2,3,6,3,3,1,2,1
806,1,3,4,2,2,2,2,4,0
806,1,4,5,5,4,2,1,5,0
806,2,1,1,3,4,3,1,4,0
806,2,2,2,1,5,1,2,1,1
806,2,3,3,2,1,2,1,2,0
806,2,4,6,6,3,1,2,5,0
806,3,1,4,3,4,3,1,4,0
806,3,2,6,6,2,2,1,1,0
806,3,3,5,4,1,1,2,2,0
806,3,4,1,5,5,3,2,1,1
806,4,1,4,1,2,2,2,2,0
806,4,2,6,3,5,2,2,3,0
806,4,3,2,2,1,1,1,5,1
806,4,4,5,1,3,3,1,1,0
806,5,1,1,5,1,1,2,4,1
806,5,2,3,5,3,3,2,5,0
806,5,3,2,6,4,2,1,5,0
806,5,4,6,4,3,1,1,3,0
806,6,1,4,3,5,2,1,4,0
806,6,2,3,1,4,3,1,1,1
806,6,3,3,2,2,1,2,2,0
806,6,4,5,4,5,2,2,3,0
806,8,1,2,2,3,1,1,1,0
806,8,2,5,5,2,2,1,2,0
806,8,3,6,4,5,3,2,2,0
806,8,4,1,3,2,3,2,5,1
806,10,1,1,6,4,1,1,3,1
806,10,2,2,1,5,2,1,4,0
806,10,3,6,2,1,3,2,1,0
806,10,4,3,3,1,1,2,5,0
806,11,1,3,4,4,3,2,2,1
806,11,2,4,6,2,2,2,3,0
806,11,3,6,2,2,2,1,4,0
806,11,4,4,3,5,1,1,1,0
806,12,1,5,5,1,1,1,2,0
806,12,2,1,1,3,3,2,3,1
806,12,3,3,4,2,3,1,5,0
806,12,4,2,5,3,2,2,4,0
806,14,1,1,3,1,3,2,5,1
806,14,2,3,4,3,1,1,3,0
806,14,3,4,4,1,1,1,4,0
806,14,4,2,2,4,2,2,1,0
806,15,1,4,5,4,2,1,5,0
806,15,2,1,2,5,1,2,3,1
806,15,3,6,1,2,1,2,4,0
806,15,4,5,6,5,3,1,2,0
808,1,1,5,1,4,1,2,1,0
808,1,2,1,3,5,3,1,5,0
808,1,3,3,6,2,3,1,3,0
808,1,4,4,5,1,2,2,3,1
808,4,1,6,5,4,2,2,3,0
808,4,2,3,6,1,1,1,1,1
808,4,3,5,1,2,3,1,5,0
808,4,4,2,1,5,1,2,2,0
808,5,1,4,2,3,1,2,5,0
808,5,2,3,4,1,3,1,2,1
808,5,3,5,3,5,1,2,1,0
808,5,4,1,1,2,3,1,4,0
808,6,1,6,1,4,2,2,4,0
808,6,2,2,2,2,3,2,3,1
808,6,3,4,6,3,1,1,5,0
808,6,4,2,5,5,2,1,4,0
808,7,1,6,2,3,2,1,3,0
808,7,2,5,6,1,1,1,4,0
808,7,3,4,6,2,3,2,2,1
808,7,4,1,5,4,3,2,3,0
808,8,1,3,1,5,2,1,1,1
808,8,2,4,4,2,2,1,1,0
808,8,3,6,3,3,3,2,2,0
808,8,4,3,5,1,2,2,5,0
808,9,1,1,3,5,3,2,1,1
808,9,2,5,2,4,1,1,5,0
808,9,3,2,2,1,3,2,4,0
808,9,4,1,4,3,1,1,3,0
808,11,1,1,1,3,1,1,1,0
808,11,2,3,3,4,2,2,2,1
808,11,3,3,5,2,3,1,3,0
808,11,4,4,4,1,2,2,3,0
808,12,1,2,2,2,1,2,2,1
808,12,2,6,6,1,3,2,2,0
808,12,3,5,3,5,2,1,4,0
808,12,4,4,1,3,3,1,5,0
808,13,1,4,6,5,3,1,3,0
808,13,2,3,4,4,2,1,1,1
808,13,3,6,1,2,1,2,4,0
808,13,4,5,5,1,2,2,5,0
808,14,1,2,5,3,1,1,1,1
808,14,2,2,2,2,1,1,2,0
808,14,3,1,2,4,3,2,3,0
808,14,4,6,1,5,2,2,1,0
808,15,1,5,4,1,3,1,4,0
808,15,2,3,6,5,3,2,5,1
808,15,3,1,3,4,2,1,1,0
808,15,4,1,6,3,1,2,5,0
812,1,1,2,3,4,1,1,3,0
812,1,2,4,4,4,3,2,2,0
812,1,3,3,6,5,2,2,1,1
812,1,4,1,1,5,3,1,4,0
812,3,1,1,6,1,3,1,3,1
812,3,2,2,1,3,1,2,3,0
812,3,3,4,5,5,2,1,5,0
812,3,4,6,2,3,2,2,4,0
812,4,1,5,5,1,1,2,2,0
812,4,2,4,3,5,3,2,4,1
812,4,3,1,1,3,1,1,1,0
812,4,4,6,4,4,2,2,5,0
812,5,1,3,4,3,3,2,1,1
812,5,2,6,2,2,3,1,4,0
812,5,3,4,2,4,1,1,5,0
812,5,4,2,3,1,2,1,2,0
812,7,1,4,3,5,3,1,1,1
812,7,2,5,1,4,2,2,3,0
812,7,3,2,2,2,3,1,5,0
812,7,4,6,5,5,1,2,2,0
812,8,1,6,5,3,2,1,1,0
812,8,2,1,4,4,1,2,4,0
812,8,3,2,6,5,1,1,3,0
812,8,4,3,3,1,3,2,3,1
812,9,1,6,1,2,3,2,1,1
812,9,2,3,4,3,1,1,5,0
812,9,3,5,6,5,3,1,2,0
812,9,4,4,3,1,1,1,4,0
812,10,1,6,4,3,3,2,4,0
812,10,2,4,1,1,1,2,2,0
812,10,3,5,3,1,2,1,5,0
812,10,4,1,1,2,2,1,3,1
812,11,1,2,2,2,1,2,5,0
812,11,2,5,2,3,2,2,3,0
812,11,3,6,1,4,3,1,2,1
812,11,4,3,6,5,1,1,1,0
812,12,1,4,4,1,3,1,2,1
812,12,2,1,3,4,2,2,2,0
812,12,3,6,2,2,2,1,1,0
812,12,4,1,5,5,1,2,4,0
812,14,1,5,3,1,1,2,3,0
812,14,2,3,6,3,3,2,2,1
812,14,3,2,4,4,2,1,4,0
812,14,4,1,6,4,1,1,1,0
812,15,1,2,4,2,2,1,2,1
812,15,2,4,1,1,3,2,5,0
812,15,3,1,2,3,1,1,3,0
812,15,4,5,5,5,3,2,5,0
815,2,1,2,2,1,2,2,3,0
815,2,2,4,6,2,1,2,1,0
815,2,3,2,3,3,3,1,2,1
815,2,4,3,1,5,1,1,5,0
815,3,1,5,3,5,2,1,1,0
815,3,2,6,5,2,3,2,4,1
815,3,3,3,2,4,2,1,5,0
815,3,4,1,4,1,1,2,2,0
815,4,1,2,6,4,1,1,3,0
815,4,2,4,5,3,3,2,5,1
815,4,3,1,6,4,2,2,4,0
815,4,4,6,4,1,3,1,1,0
815,5,1,5,2,3,3,2,1,0
815,5,2,3,3,3,2,2,2,1
815,5,3,1,4,5,1,2,3,0
815,5,4,2,1,2,2,1,4,0
815,6,1,4,5,2,2,2,5,0
815,6,2,6,1,1,1,1,4,0
815,6,3,3,1,4,2,2,2,1
815,6,4,1,2,1,3,1,3,0
815,7,1,1,3,4,3,2,5,1
815,7,2,3,5,2,2,1,2,0
815,7,3,2,6,5,1,1,4,0
815,7,4,4,2,1,3,1,3,0
815,9,1,4,2,2,1,1,1,0
815,9,2,1,6,3,2,2,2,0
815,9,3,2,1,3,3,2,5,1
815,9,4,5,5,5,2,1,2,0
815,10,1,4,3,4,1,1,5,0
815,10,2,3,5,2,1,2,1,0
815,10,3,1,4,5,2,1,4,0
815,10,4,6,4,1,2,2,5,1
815,11,1,3,6,5,3,1,1,0
815,11,2,5,1,2,2,2,2,0
815,11,3,2,3,4,1,1,4,0
815,11,4,2,2,3,3,2,3,1
815,12,1,4,1,1,3,2,2,0
815,12,2,6,3,5,2,2,4,1
815,12,3,1,2,3,2,1,3,0
815,12,4,3,4,4,1,2,5,0
815,13,1,1,5,1,3,1,3,0
815,13,2,4,4,1,1,1,5,0
815,13,3,5,2,3,3,2,1,0
815,13,4,6,5,2,2,1,2,1
815,15,1,2,6,4,1,1,2,0
815,15,2,6,2,2,2,2,5,1
815,15,3,4,4,5,1,2,3,0
815,15,4,2,3,1,2,1,1,0
819,1,1,2,6,3,1,2,2,1
819,1,2,5,2,1,2,1,4,0
819,1,3,1,5,4,3,1,1,0
819,1,4,1,2,5,1,2,3,0
819,2,1,4,4,2,2,2,3,1
819,2,2,2,6,3,3,2,5,0
819,2,3,6,4,4,1,1,4,0
819,2,4,3,5,1,2,1,2,0
819,3,1,5,1,4,2,1,5,0
819,3,2,4,2,5,3,2,1,1
819,3,3,6,6,3,1,1,4,0
819,3,4,6,3,1,3,2,3,0
819,6,1,6,4,5,2,2,5,0
819,6,2,3,2,3,1,1,3,0
819,6,3,1,6,1,2,1,2,0
819,6,4,5,4,4,3,2,1,1
819,7,1,2,2,2,3,1,1,0
819,7,2,5,1,1,1,2,4,0
819,7,3,1,6,4,3,1,5,0
819,7,4,4,5,3,1,2,2,1
819,8,1,1,3,5,2,1,3,0
819,8,2,5,2,2,1,1,1,0
819,8,3,3,1,1,3,2,2,1
819,8,4,4,4,4,2,2,4,0
819,10,1,1,1,5,3,2,4,0
819,10,2,5,6,4,1,1,1,0
819,10,3,2,2,1,3,2,3,1
819,10,4,3,5,5,2,1,5,0
819,11,1,6,5,5,3,2,2,0
819,11,2,4,2,3,2,1,3,0
819,11,3,4,1,5,1,1,1,0
819,11,4,2,3,3,2,2,1,1
819,12,1,3,4,4,3,1,2,0
819,12,2,6,6,2,2,2,3,1
819,12,3,5,3,3,1,2,5,0
819,12,4,2,1,1,1,1,4,0
819,13,1,4,4,2,2,2,2,1
819,13,2,1,1,4,3,2,5,0
819,13,3,1,3,1,2,1,4,0
819,13,4,6,5,3,1,1,3,0
819,14,1,3,6,1,3,2,4,0
819,14,2,6,4,5,2,1,2,0
819,14,3,1,5,2,3,1,5,0
819,14,4,2,1,2,1,2,1,1
819,15,1,3,2,5,1,1,1,0
819,15,2,4,3,1,3,2,4,1
819,15,3,5,1,4,2,2,1,0
819,15,4,1,6,5,2,1,5,0
821,3,1,5,3,2,3,2,1,1
821,3,2,6,5,4,3,1,2,0
821,3,3,3,1,3,1,2,3,0
821,3,4,4,6,5,2,1,3,0
821,4,1,2,3,5,1,1,1,0
821,4,2,6,2,2,2,1,5,0
821,4,3,3,6,1,2,2,2,1
821,4,4,5,5,3,3,2,4,0
821,5,1,6,2,4,3,2,3,0
821,5,2,3,4,3,1,2,1,1
821,5,3,1,6,2,2,1,4,0
821,5,4,2,5,5,2,1,4,0
821,6,1,4,3,1,3,2,2,1
821,6,2,5,1,5,1,1,5,0
821,6,3,1,2,4,2,2,1,0
821,6,4,2,1,2,1,1,3,0
821,7,1,6,4,5,2,2,2,1
821,7,2,4,3,3,2,1,4,0
821,7,3,5,6,1,3,1,5,0
821,7,4,1,5,3,1,2,3,0
821,8,1,3,4,4,1,2,4,0
821,8,2,6,3,4,2,1,1,0
821,8,3,1,5,1,3,2,1,1
821,8,4,5,1,3,3,1,5,0
821,9,1,4,4,2,3,2,5,0
821,9,2,5,2,5,1,1,2,0
821,9,3,3,5,2,3,1,3,0
821,9,4,2,6,1,2,2,3,1
821,10,1,4,5,3,1,1,3,0
821,10,2,4,4,4,1,2,2,0
821,10,3,2,1,5,3,1,4,1
821,10,4,5,2,2,3,2,1,0
821,12,1,2,6,3,2,1,1,1
821,12,2,6,4,2,3,2,4,0
821,12,3,5,4,4,1,1,1,0
821,12,4,3,3,2,2,2,5,0
821,13,1,4,1,5,2,1,2,0
821,13,2,6,3,3,3,1,4,1
821,13,3,5,2,1,1,2,3,0
821,13,4,2,5,4,1,2,5,0
821,14,1,3,6,5,3,2,3,0
821,14,2,1,1,1,2,1,1,0
821,14,3,5,2,2,2,1,2,0
821,14,4,2,4,3,1,1,2,1
821,15,1,2,2,3,2,2,5,0
821,15,2,1,3,2,1,1,2,0
821,15,3,6,6,4,1,2,4,0
821,15,4,4,5,1,3,1,1,1
828,1,1,6,5,2,3,2,4,1
828,1,2,1,4,5,2,1,3,0
828,1,3,2,1,1,2,2,2,0
828,1,4,3,2,3,1,1,5,0
828,2,1,1,2,5,3,2,4,0
828,2,2,2,1,1,1,2,1,0
828,2,3,5,4,4,3,1,2,1
828,2,4,3,3,4,2,1,5,0
